country,latitude,longitude,year,currency_crisis,inflation_crisis,stock_market_crash,sovereign_domestic_debt_crisis,sovereign_external_debt_crisis,banking_crisis,inflation,inflation_pos
"Costa Rica",10,-84,1947,0,0,0,0,1,0,13.738357,13.73836
"Denmark",56,10,1947,0,0,0,0,0,0,2.7607362,2.760736
"Dominican Republic",19,-70.6667,1947,0,0,0,0,0,0,11.614204,11.6142
"Ecuador",-2,-77.5,1947,0,1,0,0,1,0,64.786436,64.78644
"Egypt",27,30,1947,0,0,0,0,0,0,-1.5384615,0
"El Salvador",13.8333,-88.9167,1947,0,0,0,0,0,0,6.7908421,6.790842
"Finland",64,26,1947,0,1,1,0,0,0,29.796483,29.79648
"France",46,2,1947,0,1,1,0,0,0,49.217639,49.21764
"Germany",51,9,1947,0,0,1,0,1,0,13.333333,13.33333
"Greece",39,22,1947,0,1,0,1,1,0,18.918919,18.91892
"Guatemala",15.5,-90.25,1947,0,0,0,0,0,0,2.0579981,2.057998
"Honduras",15,-86.5,1947,0,0,0,0,0,0,2.5303471,2.530347
"Hungary",47,20,1947,0,0,0,0,1,0,12.3,12.3
"Iceland",65,-18,1947,1,0,0,0,0,0,7.6187222,7.618722
"India",20,77,1947,0,0,1,0,0,1,17.77453,17.77453
"Indonesia",-5,120,1947,0,1,0,0,0,0,42.130704,42.1307
"Ireland",53,-8,1947,0,0,0,0,0,0,-1.0928962,0
"Italy",42.8333,12.8333,1947,0,1,1,0,0,0,62.051468,62.05147
"Japan",36,138,1947,2,1,1,1,1,0,125.32678,125.3268
"Mauritius",-20.2833,57.55,1947,0,0,0,0,0,0,10,10
"Mexico",23,-102,1947,0,0,1,0,0,0,18.784297,18.7843
"Morocco",32,-5,1947,1,1,0,0,0,0,57.471264,57.47126
"Myanmar",22,98,1947,0,0,0,0,0,0,1.9005848,1.900585
"Netherlands",52.5,5.75,1947,0,0,0,0,0,0,5.9602649,5.960265
"New Zealand",-41,174,1947,0,0,0,0,0,0,2.7777778,2.777778
"Norway",62,10,1947,0,0,0,0,0,0,.51282329,.5128233
"Panama",9,-80,1947,0,0,0,0,0,0,10.854992,10.85499
"Paraguay",-23,-58,1947,0,1,0,0,0,0,31.007752,31.00775
"Peru",-10,-76,1947,0,1,1,0,1,0,29.4,29.4
"Philippines",13,122,1947,0,0,0,0,0,0,-25.69697,0
"Poland",52,20,1947,1,0,0,0,1,0,33.220641,33.22064
"Portugal",39.5,-8,1947,0,0,1,0,0,0,3.0904523,3.090452
"South Africa",-29,24,1947,0,0,0,0,0,0,3.956044,3.956044
"Spain",40,-4,1947,0,0,1,0,0,0,16.281946,16.28195
"Sri Lanka",7,81,1947,0,0,0,0,0,0,10.016978,10.01698
"Sweden",62,15,1947,0,0,1,0,0,0,3.6153645,3.615365
"Switzerland",47,8,1947,0,0,0,0,0,0,4.6511628,4.651163
"Tunisia",34,9,1947,0,1,0,0,0,0,67.099757,67.09975
"Turkey",39,35,1947,0,0,0,0,0,0,.4576659,.4576659
"United Kingdom",54,-2,1947,1,0,1,0,0,0,9.14,9.14
"United States",38,-97,1947,1,0,1,0,0,0,14.358974,14.35897
"Uruguay",-33,-56,1947,0,0,1,0,0,0,15.789474,15.78947
"Venezuela",8,-66,1947,0,0,1,0,0,0,10.38961,10.38961
"Zambia",-15,30,1947,0,0,0,0,0,0,2.4390244,2.439024
"Zimbabwe",-20,30,1947,0,0,0,0,0,0,2.9213483,2.921348
"Algeria",28,3,1948,0,1,0,0,0,0,63.636364,63.63636
"Angola",-12.5,18.5,1948,0,0,0,0,0,0,-16.872428,0
"Argentina",-34,-64,1948,1,0,0,0,0,0,7.4074074,7.407407
"Australia",-27,133,1948,0,0,0,0,0,0,8.7087087,8.708709
"Austria",47.3333,13.3333,1948,1,1,0,0,1,0,62.934363,62.93436
"Belgium",50.8333,4,1948,0,0,1,0,0,0,13.548195,13.54819
"Bolivia",-17,-65,1948,0,0,0,0,1,0,-3.8391225,0
"Brazil",-10,-55,1948,0,0,0,0,0,0,3.3088235,3.308824
"Canada",60,-95,1948,0,0,0,0,0,0,15.294118,15.29412
"Chile",-30,-71,1948,1,0,1,0,0,0,16.819141,16.81914
"China",35,105,1948,2,1,0,0,1,0,1308.1466,1308.147
"Colombia",4,-72,1948,0,0,1,0,0,0,12.113821,12.11382
"Costa Rica",10,-84,1948,0,0,0,0,1,0,3.3873069,3.387307
"Denmark",56,10,1948,0,0,0,0,0,0,2.6865672,2.686567
"Dominican Republic",19,-70.6667,1948,0,0,0,0,0,0,12.364546,12.36455
"Ecuador",-2,-77.5,1948,0,0,0,0,1,0,12.227938,12.22794
"Egypt",27,30,1948,0,0,0,0,0,0,0,0
"El Salvador",13.8333,-88.9167,1948,0,0,0,0,0,0,1.0537791,1.053779
"Finland",64,26,1948,1,1,1,0,0,0,34.592572,34.59257
"France",46,2,1948,1,1,1,0,0,0,58.627264,58.62727
"Germany",51,9,1948,2,0,1,1,1,0,30,30
"Greece",39,22,1948,1,1,0,1,1,0,43.181818,43.18182
"Guatemala",15.5,-90.25,1948,0,0,0,0,0,0,12.618393,12.61839
"Honduras",15,-86.5,1948,0,0,0,0,0,0,.61697515,.6169751
"Hungary",47,20,1948,0,0,1,0,1,0,4.7199741,4.719974
"Iceland",65,-18,1948,0,0,0,0,0,0,2.0634921,2.063492
"India",20,77,1948,0,0,1,0,0,1,6.9362063,6.936206
"Indonesia",-5,120,1948,1,1,0,0,0,0,29.640525,29.64053
"Ireland",53,-8,1948,0,0,0,0,0,0,2.0634921,2.063492
"Italy",42.8333,12.8333,1948,0,0,0,0,0,0,5.8823529,5.882353
"Japan",36,138,1948,0,1,0,1,1,0,75.927429,75.92743
"Kenya",1,38,1948,0,0,0,0,0,0,6.122449,6.122449
"Mauritius",-20.2833,57.55,1948,0,1,0,0,0,0,0,0
"Mexico",23,-102,1948,1,0,0,0,0,0,2.0966596,2.09666
"Morocco",32,-5,1948,0,1,0,0,0,0,40.145985,40.14598
"Myanmar",22,98,1948,0,0,0,0,0,0,-7.3170732,0
"Netherlands",52.5,5.75,1948,0,0,1,0,0,0,3.75,3.75
"New Zealand",-41,174,1948,0,0,0,0,0,0,8.1081081,8.108109
"Nicaragua",13,-85,1948,0,0,0,0,0,0,8.0708661,8.070867
"Norway",62,10,1948,0,0,0,0,0,0,-.51020683,0
"Panama",9,-80,1948,0,0,0,0,0,0,1.0290685,1.029069
"Paraguay",-23,-58,1948,0,1,0,0,0,0,33.727811,33.72781
"Peru",-10,-76,1948,0,1,1,0,1,0,30.8,30.8
"Philippines",13,122,1948,0,0,0,0,0,0,-6.1990212,0
"Poland",52,20,1948,0,0,0,0,1,0,3.9935889,3.993589
"Portugal",39.5,-8,1948,0,0,1,0,0,0,-17.59688,0
"South Africa",-29,24,1948,0,0,1,0,0,0,5.7082452,5.708245
"Spain",40,-4,1948,0,0,0,0,0,0,8.0645161,8.064516
"Sri Lanka",7,81,1948,0,0,0,0,0,0,3.0864198,3.08642
"Sweden",62,15,1948,0,0,1,0,0,0,7.1647352,7.164735
"Switzerland",47,8,1948,0,0,0,0,0,0,2.962963,2.962963
"Tunisia",34,9,1948,0,1,0,0,0,0,69.141726,69.14172
"Turkey",39,35,1948,0,0,0,0,0,0,9.6583144,9.658315
"United Kingdom",54,-2,1948,0,0,1,0,0,0,7.79,7.79
"United States",38,-97,1948,1,0,1,0,0,0,8.0717489,8.071749
"Uruguay",-33,-56,1948,1,0,0,0,0,0,1.5151515,1.515152
"Venezuela",8,-66,1948,0,0,1,0,0,0,7.0588235,7.058824
"Zambia",-15,30,1948,0,0,0,0,0,0,4.7619048,4.761905
"Zimbabwe",-20,30,1948,0,0,0,0,0,0,9.3886463,9.388646
"Algeria",28,3,1949,0,1,0,0,0,0,23.611111,23.61111
"Angola",-12.5,18.5,1949,0,0,0,0,0,0,-.99009901,0
"Argentina",-34,-64,1949,1,1,1,0,0,0,31.034483,31.03448
"Australia",-27,133,1949,0,0,0,0,0,0,12.154696,12.1547
"Austria",47.3333,13.3333,1949,1,1,1,0,1,0,30.232558,30.23256
"Belgium",50.8333,4,1949,0,0,0,0,0,0,-1.3318647,0
"Bolivia",-17,-65,1949,0,0,0,0,0,0,9.8859316,9.885932
"Brazil",-10,-55,1949,1,0,0,0,0,0,4.6263345,4.626335
"Canada",60,-95,1949,0,0,0,0,0,0,3.5714286,3.571429
"Chile",-30,-71,1949,1,1,1,0,0,0,20.60241,20.60241
"Colombia",4,-72,1949,0,0,0,0,0,0,12.545323,12.54532
"Costa Rica",10,-84,1949,0,0,0,0,1,0,8.4068407,8.40684
"Denmark",56,10,1949,0,0,0,0,0,0,2.3255814,2.325581
"Dominican Republic",19,-70.6667,1949,0,0,0,0,0,0,-3.8328388,0
"Ecuador",-2,-77.5,1949,0,0,0,0,1,0,-2.045134,0
"Egypt",27,30,1949,1,0,0,0,0,0,0,0
"El Salvador",13.8333,-88.9167,1949,0,0,0,0,0,0,7.7669903,7.76699
"Finland",64,26,1949,0,0,0,0,0,0,1.75163,1.75163
"France",46,2,1949,0,0,1,0,0,0,12.698413,12.69841
"Germany",51,9,1949,0,0,0,0,1,0,15.217391,15.21739
"Ghana",8,-2,1949,1,0,0,0,0,0,9.4043887,9.404388
"Greece",39,22,1949,0,0,0,1,1,0,14.285714,14.28571
"Guatemala",15.5,-90.25,1949,0,0,0,0,0,0,6.9316332,6.931633
"Honduras",15,-86.5,1949,0,0,0,0,0,0,2.4527676,2.452768
"Hungary",47,20,1949,0,1,0,0,1,0,29.253741,29.25374
"Iceland",65,-18,1949,0,0,0,0,0,0,2.7060653,2.706065
"India",20,77,1949,0,0,1,0,0,0,2.9997736,2.999774
"Indonesia",-5,120,1949,1,0,0,0,0,0,22.863626,22.86363
"Ireland",53,-8,1949,0,0,1,0,0,0,1.2658228,1.265823
"Italy",42.8333,12.8333,1949,0,0,0,0,0,0,1.1627907,1.162791
"Japan",36,138,1949,1,0,0,0,1,0,31.887384,31.88738
"Kenya",1,38,1949,0,0,0,0,0,0,1.9230769,1.923077
"Mauritius",-20.2833,57.55,1949,0,0,0,0,0,0,6.0606061,6.060606
"Mexico",23,-102,1949,1,0,0,0,0,0,6.1608075,6.160808
"Morocco",32,-5,1949,1,1,0,0,0,0,26.041667,26.04167
"Myanmar",22,98,1949,0,1,0,0,0,0,34.829721,34.82972
"Netherlands",52.5,5.75,1949,0,0,1,0,0,0,7.8947368,7.894737
"New Zealand",-41,174,1949,0,0,0,0,0,0,2.5,2.5
"Nicaragua",13,-85,1949,0,0,0,0,0,0,-5.6466302,0
"Norway",62,10,1949,0,0,0,0,0,0,0,0
"Panama",9,-80,1949,0,0,0,0,0,0,-6.9935945,0
"Paraguay",-23,-58,1949,0,1,0,0,0,0,24.778761,24.77876
"Peru",-10,-76,1949,0,0,1,0,1,0,14.7,14.7
"Philippines",13,122,1949,0,0,0,0,0,0,-5.9130435,0
"Poland",52,20,1949,0,0,0,0,1,0,4.5454545,4.545455
"Portugal",39.5,-8,1949,0,0,1,0,0,0,15.942029,15.94203
"South Africa",-29,24,1949,0,0,1,0,0,0,3.6,3.6
"Spain",40,-4,1949,1,0,0,0,0,0,8.7748073,8.774807
"Sri Lanka",7,81,1949,0,0,0,0,0,0,0,0
"Sweden",62,15,1949,0,0,0,0,0,0,2.0272261,2.027226
"Switzerland",47,8,1949,0,0,0,0,0,0,2.5974026,2.597403
"Thailand",15,100,1949,0,0,0,0,0,0,1.1071978,1.107198
"Tunisia",34,9,1949,1,0,0,0,0,0,4.1569602,4.15696
"Turkey",39,35,1949,0,0,0,0,0,0,-4.7361861,0
"United Kingdom",54,-2,1949,1,0,1,0,0,0,13.09,13.09
"United States",38,-97,1949,0,0,0,0,0,0,-1.2448133,0
"Uruguay",-33,-56,1949,1,0,0,0,0,0,4.4776119,4.477612
"Venezuela",8,-66,1949,0,0,1,0,0,0,-2.7472527,0
"Zambia",-15,30,1949,0,0,0,0,0,0,2.2727273,2.272727
"Zimbabwe",-20,30,1949,0,0,0,0,0,0,3.7924152,3.792415
"Algeria",28,3,1950,0,0,0,0,0,0,0,0
"Angola",-12.5,18.5,1950,0,0,0,0,0,0,4,4
"Argentina",-34,-64,1950,0,1,1,0,0,0,39.473684,39.47368
"Australia",-27,133,1950,0,0,0,0,0,0,9.1133005,9.1133
"Austria",47.3333,13.3333,1950,1,0,0,0,1,0,25,25
"Belgium",50.8333,4,1950,0,0,0,0,0,0,-.94122767,0
"Bolivia",-17,-65,1950,1,1,0,0,0,0,35.640138,35.64014
"Brazil",-10,-55,1950,0,0,0,0,0,0,9.1836735,9.183674
"Canada",60,-95,1950,0,0,0,0,0,0,2.955665,2.955665
"Chile",-30,-71,1950,0,0,1,0,0,0,16.508492,16.50849
"Colombia",4,-72,1950,0,1,1,0,0,0,11.082474,11.08247
"Costa Rica",10,-84,1950,0,0,0,0,1,0,10.3454,10.3454
"Denmark",56,10,1950,1,0,0,0,0,0,9.0909091,9.090909
"Dominican Republic",19,-70.6667,1950,0,0,0,0,0,0,-.19285163,0
"Ecuador",-2,-77.5,1950,0,0,0,0,1,0,-.86393089,0
"Egypt",27,30,1950,0,0,0,0,0,0,4.6875,4.6875
"El Salvador",13.8333,-88.9167,1950,0,0,0,0,0,0,16.349683,16.34968
"Finland",64,26,1950,1,0,0,0,0,0,13.892039,13.89204
"France",46,2,1950,0,0,1,0,0,0,9.8591549,9.859155
"Germany",51,9,1950,1,0,0,0,1,0,-14.141414,0
"Ghana",8,-2,1950,0,0,0,0,0,0,14.326648,14.32665
"Greece",39,22,1950,0,0,0,1,1,0,8.3333333,8.333333
"Guatemala",15.5,-90.25,1950,0,0,0,0,0,0,7.1926931,7.192693
"Honduras",15,-86.5,1950,0,0,0,0,0,0,4.0925267,4.092527
"Hungary",47,20,1950,0,0,0,0,1,0,5.3571429,5.357143
"Iceland",65,-18,1950,1,0,0,0,0,0,27.195639,27.19564
"India",20,77,1950,1,0,0,0,0,0,0,0
"Indonesia",-5,120,1950,0,1,0,0,0,0,17.181595,17.18159
"Ireland",53,-8,1950,0,0,0,0,0,0,0,0
"Italy",42.8333,12.8333,1950,0,0,0,0,0,0,-1.1494253,0
"Japan",36,138,1950,0,0,0,0,1,0,-6.8667044,0
"Kenya",1,38,1950,0,0,0,0,0,0,7.5471698,7.54717
"Malaysia",2.5,112.5,1950,0,1,0,0,0,0,8.3333333,8.333333
"Mauritius",-20.2833,57.55,1950,0,0,0,0,0,0,8.5714286,8.571428
"Mexico",23,-102,1950,0,0,0,0,0,0,5.8360656,5.836066
"Morocco",32,-5,1950,1,0,0,0,0,0,1.6528926,1.652893
"Myanmar",22,98,1950,0,0,0,0,0,0,-15.499426,0
"Netherlands",52.5,5.75,1950,0,0,1,0,0,0,7.3170732,7.317073
"New Zealand",-41,174,1950,0,0,0,0,0,0,4.8780488,4.878049
"Nicaragua",13,-85,1950,0,0,0,0,0,0,-5.5984556,0
"Norway",62,10,1950,1,0,0,0,0,0,5.1282071,5.128207
"Panama",9,-80,1950,0,0,0,0,0,0,-3.2403748,0
"Paraguay",-23,-58,1950,0,1,0,0,0,0,80.141844,80.14185
"Peru",-10,-76,1950,1,0,1,0,1,0,12.1,12.1
"Philippines",13,122,1950,0,0,0,0,0,0,3.142329,3.142329
"Poland",52,20,1950,0,0,0,0,1,0,21.73913,21.73913
"Portugal",39.5,-8,1950,0,0,0,0,0,0,-2.5765306,0
"South Africa",-29,24,1950,1,0,1,0,0,0,4.0540541,4.054054
"Spain",40,-4,1950,1,0,0,0,0,0,10.479493,10.47949
"Sri Lanka",7,81,1950,0,0,0,0,0,0,4.6407186,4.640718
"Sweden",62,15,1950,1,0,0,0,0,0,2.7782591,2.778259
"Switzerland",47,8,1950,0,0,0,0,0,0,2.5316456,2.531646
"Thailand",15,100,1950,1,0,0,0,0,0,4.8816397,4.88164
"Tunisia",34,9,1950,1,0,0,0,0,0,3.5029821,3.502982
"Turkey",39,35,1950,0,0,0,0,0,0,-.82860881,0
"United Kingdom",54,-2,1950,0,0,0,0,0,0,.32,.32
"United States",38,-97,1950,0,0,0,0,0,0,1.2605042,1.260504
"Uruguay",-33,-56,1950,0,0,0,0,0,0,-4.2857143,0
"Venezuela",8,-66,1950,0,0,1,0,0,0,-1.1299435,0
"Zambia",-15,30,1950,1,0,0,0,0,0,4.4444444,4.444445
"Zimbabwe",-20,30,1950,0,0,0,0,0,0,7.6923077,7.692307
"Algeria",28,3,1951,0,0,0,0,0,0,6.741573,6.741573
"Angola",-12.5,18.5,1951,0,0,0,0,0,0,-7.6923077,0
"Argentina",-34,-64,1951,1,1,1,0,1,0,55.660377,55.66038
"Australia",-27,133,1951,0,1,1,0,0,0,20.090293,20.09029
"Austria",47.3333,13.3333,1951,0,1,0,0,1,0,27.142857,27.14286
"Belgium",50.8333,4,1951,0,0,0,0,0,0,9.549084,9.549084
"Bolivia",-17,-65,1951,0,1,0,0,0,0,26.785714,26.78572
"Brazil",-10,-55,1951,0,0,0,0,0,0,11.838006,11.83801
"Canada",60,-95,1951,0,0,0,0,0,0,10.4,10.4
"Chile",-30,-71,1951,1,1,0,0,0,0,23.386924,23.38692
"Colombia",4,-72,1951,1,0,0,0,0,0,10.034803,10.0348
"Costa Rica",10,-84,1951,0,0,0,0,1,0,6.9224981,6.922498
"Denmark",56,10,1951,0,0,0,0,0,0,11.71875,11.71875
"Dominican Republic",19,-70.6667,1951,0,0,0,0,0,0,8.4761046,8.476105
"Ecuador",-2,-77.5,1951,0,0,0,0,1,0,11.728395,11.7284
"Egypt",27,30,1951,0,0,0,0,0,0,9.2537313,9.253732
"El Salvador",13.8333,-88.9167,1951,0,0,0,0,0,0,16.532836,16.53284
"Finland",64,26,1951,0,0,0,0,0,0,16.532911,16.53291
"France",46,2,1951,0,0,0,0,0,0,17.647056,17.64705
"Germany",51,9,1951,0,0,0,0,1,0,17.391304,17.3913
"Ghana",8,-2,1951,0,0,0,0,0,0,17.54386,17.54386
"Greece",39,22,1951,0,0,0,1,1,0,11.538462,11.53846
"Guatemala",15.5,-90.25,1951,0,0,0,0,0,0,4.4733728,4.473373
"Honduras",15,-86.5,1951,0,0,0,0,0,0,4.4755245,4.475524
"Hungary",47,20,1951,0,1,0,0,1,0,22.033898,22.0339
"Iceland",65,-18,1951,0,1,0,0,0,0,27.761905,27.76191
"India",20,77,1951,0,0,0,0,0,0,3.8822948,3.882295
"Indonesia",-5,120,1951,0,1,0,0,0,0,66.748661,66.74866
"Ireland",53,-8,1951,0,0,0,0,0,0,11.25,11.25
"Italy",42.8333,12.8333,1951,0,0,0,0,0,0,14.285729,14.28573
"Japan",36,138,1951,1,0,0,0,1,0,16.517989,16.51799
"Kenya",1,38,1951,0,0,0,0,0,0,7.0175439,7.017544
"Malaysia",2.5,112.5,1951,0,0,0,0,0,0,29.487179,29.48718
"Mauritius",-20.2833,57.55,1951,0,0,0,0,0,0,7.8947368,7.894737
"Mexico",23,-102,1951,0,0,0,0,0,0,11.028501,11.0285
"Morocco",32,-5,1951,0,1,0,0,0,0,15.650407,15.65041
"Myanmar",22,98,1951,0,0,0,0,0,0,-1.7663043,0
"Netherlands",52.5,5.75,1951,0,0,1,0,0,0,13.636364,13.63636
"New Zealand",-41,174,1951,0,0,1,0,0,0,11.627907,11.62791
"Nicaragua",13,-85,1951,0,0,0,0,0,0,19.631902,19.6319
"Norway",62,10,1951,0,0,0,0,0,0,16.09755,16.09755
"Panama",9,-80,1951,0,0,0,0,0,0,4.0140023,4.014002
"Paraguay",-23,-58,1951,1,1,0,0,0,0,44.488189,44.48819
"Peru",-10,-76,1951,0,0,0,0,1,0,10.389608,10.38961
"Philippines",13,122,1951,0,0,0,0,0,0,8.2437276,8.243728
"Poland",52,20,1951,0,0,0,0,1,0,8.9285714,8.928572
"Portugal",39.5,-8,1951,0,0,0,0,0,0,1.3877979,1.387798
"South Africa",-29,24,1951,0,0,1,0,0,0,7.2356215,7.235621
"Spain",40,-4,1951,0,0,0,0,0,0,8.6529275,8.652927
"Sri Lanka",7,81,1951,0,0,0,0,0,0,4.2918455,4.291845
"Sweden",62,15,1951,0,0,0,0,0,0,19.644262,19.64426
"Switzerland",47,8,1951,0,0,0,0,0,0,4.7768514,4.776852
"Thailand",15,100,1951,0,0,0,0,0,0,6.0847944,6.084795
"Tunisia",34,9,1951,0,0,0,0,0,0,15.035919,15.03592
"Turkey",39,35,1951,0,0,0,0,0,0,5.5408971,5.540897
"United Kingdom",54,-2,1951,0,0,0,0,0,0,15.88,15.88
"United States",38,-97,1951,0,0,0,0,0,0,7.8838174,7.883817
"Uruguay",-33,-56,1951,0,0,1,0,0,0,-4.4776119,0
"Venezuela",8,-66,1951,0,0,0,0,0,0,6.2857143,6.285714
"Zambia",-15,30,1951,0,0,0,0,0,0,6.3829787,6.382979
"Zimbabwe",-20,30,1951,0,0,0,0,0,0,6.9642857,6.964286
"Algeria",28,3,1952,0,0,0,0,0,0,6.3157895,6.31579
"Angola",-12.5,18.5,1952,0,0,0,0,0,0,3.125,3.125
"Argentina",-34,-64,1952,0,0,1,0,0,0,14.545455,14.54545
"Australia",-27,133,1952,0,0,1,0,0,0,18.045113,18.04511
"Austria",47.3333,13.3333,1952,0,0,0,0,1,0,13.483146,13.48315
"Belgium",50.8333,4,1952,0,0,0,0,0,0,.91685781,.9168578
"Bolivia",-17,-65,1952,0,1,0,0,0,0,24.245473,24.24547
"Brazil",-10,-55,1952,1,1,0,0,0,0,17.270195,17.2702
"Canada",60,-95,1952,0,0,0,0,0,0,2.5362319,2.536232
"Chile",-30,-71,1952,1,0,1,0,0,0,12.022238,12.02224
